customerID,City,Lat,Long,country,iso2,State
9391-EOYLI,Hyderabad,17.384052,78.456355,India,IN,Telangana
7108-DGVUU,Imphal,24.808053,93.944203,India,IN,Manipur
2782-JEEBU,Indore,22.717736,75.85859,India,IN,Madhya Pradesh
5127-BZENZ,Itanagar,27.102349,93.692047,India,IN,Arunachal Pradesh
2720-FVBQP,Jabalpur,23.174495,79.935903,India,IN,Madhya Pradesh
9906-NHHVC,Jaipur,26.913312,75.787872,India,IN,Rajasthan
4522-XRWWI,Jammu,32.735686,74.869112,India,IN,Jammu and Kashmir
3766-EJLFL,Jamshedpur,22.802776,86.185448,India,IN,Jharkhand
5939-SXWHM,Jhansi,25.458872,78.579943,India,IN,Uttar Pradesh
8152-UOBNY,Jodhpur,26.26841,73.005943,India,IN,Rajasthan
7351-KYHQH,Jorhat,26.757509,94.203055,India,IN,Assam
7643-RCHXS,Kagaznagar,19.331589,79.466051,India,IN,Andhra Pradesh
8246-SHFGA,Kakinada,16.960361,82.238086,India,IN,Andhra Pradesh
8387-MOJJT,Kalyan,19.243703,73.135537,India,IN,Maharashtra
0620-XEFWH,Karimnagar,18.436738,79.13222,India,IN,Telangana
6485-QXWWE,Karnal,29.691971,76.984483,India,IN,Haryana
2761-OCIAX,Karur,10.960277,78.076753,India,IN,Tamil Nadu
7321-VGNKU,Kavaratti,10.566667,72.616667,India,IN,Lakshadweep
5327-CNLUQ,Khammam,17.247672,80.143682,India,IN,Telangana
7552-KEYGT,Khanapur,21.273716,76.117376,India,IN,Maharashtra
5816-JMLGY,Kochi,9.947743,76.253802,India,IN,Kerala
3068-OMWZA,Kohima,25.674673,94.110988,India,IN,Nagaland
2927-QRRQV,Kolar,13.137679,78.129989,India,IN,Karnataka
6032-KRXXO,Kolhapur,16.695633,74.231669,India,IN,Maharashtra
7459-RRWQZ,Kolkata,22.562627,88.363044,India,IN,West Bengal
6265-SXWBU,Kollam,8.881131,76.584694,India,IN,Kerala
7941-RCJOW,Kota,25.182544,75.839065,India,IN,Rajasthan
6374-NTQLP,Krishnanagar,23.405761,88.490733,India,IN,West Bengal
4154-AQUGT,Krishnapuram,12.869617,79.719469,India,IN,Tamil Nadu
2387-KDZQY,Kumbakonam,10.959789,79.377472,India,IN,Tamil Nadu
3584-WKTTW,Kurnool,15.828865,78.036021,India,IN,Andhra Pradesh
3399-BMLVW,Latur,18.399487,76.584252,India,IN,Maharashtra
1971-DTCZB,Lucknow,26.839281,80.923133,India,IN,Uttar Pradesh
3092-IGHWF,Ludhiana,30.912042,75.853789,India,IN,Punjab
3374-PZLXD,Machilipatnam,16.187466,81.13888,India,IN,Andhra Pradesh
3813-DHBBB,Madurai,9.917347,78.119622,India,IN,Tamil Nadu
2812-REYAT,Mahabubnagar,16.75,78,India,IN,Telangana
6518-PPLMZ,Malegaon Camp,20.569974,74.515415,India,IN,Maharashtra
4939-KYYPY,Mangalore,12.865371,74.842432,India,IN,Karnataka
8017-LXHFA,Mathura,27.503501,77.672145,India,IN,Uttar Pradesh
5930-GBIWP,Meerut,28.980018,77.706356,India,IN,Uttar Pradesh
6022-KOUQO,Mirzapur,25.144902,82.565335,India,IN,Uttar Pradesh
6352-TWCAU,Moradabad,28.838931,78.776838,India,IN,Uttar Pradesh
2361-UPSND,Mumbai,18.987807,72.836447,India,IN,Maharashtra
6035-RIIOM,Muzaffarnagar,29.470914,77.703324,India,IN,Uttar Pradesh
2929-QNSRW,Muzaffarpur,26.122593,85.390553,India,IN,Bihar
1262-OPMFY,Mysore,12.292664,76.638543,India,IN,Karnataka
9504-DSHWM,Nagercoil,8.177313,77.43437,India,IN,Tamil Nadu
5035-BVCXS,Nalgonda,17.05,79.27,India,IN,Telangana
6267-DCFFZ,Nanded,19.160227,77.314971,India,IN,Maharashtra
3533-UVMOM,Nandyal,15.477994,78.483605,India,IN,Andhra Pradesh
2439-LYPMQ,Nasik,19.999963,73.776887,India,IN,Maharashtra
4248-QPAVC,Navsari,20.85,72.916667,India,IN,Gujarat
1899-VXWXM,Nellore,14.449918,79.986967,India,IN,Andhra Pradesh
1478-VPOAD,New Delhi,28.6,77.2,India,IN,Delhi
9995-HOTOH,Nizamabad,18.673151,78.10008,India,IN,Telangana
2988-PLAHS,Ongole,15.503565,80.044541,India,IN,Andhra Pradesh
1371-OJCEK,Pali,25.775125,73.320611,India,IN,Rajasthan
4999-IEZLT,Panaji,15.498289,73.824541,India,IN,Goa
8883-ANODQ,Panchkula,30.691512,76.853736,India,IN,Haryana
4690-LLKUA,Panipat,29.387471,76.968246,India,IN,Haryana
2351-RRBUE,Parbhani,19.268553,76.770807,India,IN,Maharashtra
5980-BDHPY,Pathankot,32.274842,75.652865,India,IN,Punjab
1498-DQNRX,Patiala,30.336245,76.392199,India,IN,Punjab
9469-WEJBT,Patna,25.615379,85.101027,India,IN,Bihar
3331-HQDTW,Pilibhit,28.631245,79.804362,India,IN,Uttar Pradesh
9490-DFPMD,Porbandar,21.641346,69.600868,India,IN,Gujarat
2581-VKIRT,Port Blair,11.666667,92.75,India,IN,Andaman and Nicobar Islands
5442-XSDCW,Proddatur,14.7502,78.548129,India,IN,Andhra Pradesh
7426-WEIJX,Puducherry,11.933812,79.829792,India,IN,Puducherry
2851-MMUTZ,Pune,18.513271,73.849852,India,IN,Maharashtra
3049-NDXFL,Puri,19.798254,85.824938,India,IN,Odisha
8580-AECUZ,Purnea,25.776703,87.473655,India,IN,Bihar
3307-TLCUD,Raichur,16.205459,77.35567,India,IN,Karnataka
6625-FLENO,Raipur,21.233333,81.633333,India,IN,Chhattisgarh
2967-MXRAV,Rajahmundry,17.005171,81.777839,India,IN,Andhra Pradesh
7963-GQRMY,Rajapalaiyam,9.451111,77.556121,India,IN,Tamil Nadu
8189-HBVRW,Rajkot,22.291606,70.793217,India,IN,Gujarat
4163-KIUHY,Ramagundam,18.45,79.28,India,IN,Telangana
1228-FZFRV,Rampura,26.884682,75.789336,India,IN,Rajasthan
3500-NSDOA,Ranchi,23.347768,85.338564,India,IN,Jharkhand
1171-TYKUR,Ratlam,23.330331,75.040315,India,IN,Madhya Pradesh
3761-FLYZI,Raurkela,22.224964,84.864143,India,IN,Odisha
2058-DCJBE,Rohtak,28.894473,76.589166,India,IN,Haryana
5364-XYIRR,Saharanpur,29.967896,77.545221,India,IN,Uttar Pradesh
4829-AUOAX,Saidapur,27.598784,80.75089,India,IN,Uttar Pradesh
1219-NNDDO,Saidpur,34.318174,74.457093,India,IN,Jammu and Kashmir
8388-DMKAE,Salem,11.651165,78.158672,India,IN,Tamil Nadu
4403-BWPAY,Samlaipadar,21.478072,83.990505,India,IN,Odisha
9659-QEQSY,Sangli,16.856777,74.569196,India,IN,Maharashtra
5405-ZMYXQ,Saugor,23.838766,78.738738,India,IN,Madhya Pradesh
5047-LHVLY,Shahbazpur,27.874116,79.879327,India,IN,Uttar Pradesh
1442-OKRJE,Shiliguri,26.710035,88.428512,India,IN,West Bengal
4737-AQCPU,Shillong,25.573987,91.896807,India,IN,Meghalaya
9158-VCTQB,Shimla,31.104423,77.166623,India,IN,Himachal Pradesh
2808-CHTDM,Shimoga,13.932424,75.572555,India,IN,Karnataka
6311-UEUME,Sikar,27.614778,75.138671,India,IN,Rajasthan
0793-TWELN,Silchar,24.827327,92.797868,India,IN,Assam
3283-WCWXT,Silvassa,20.273855,72.996728,India,IN,Dadra and Nagar Haveli
1060-ENTOF,Sirsa,29.534893,75.028981,India,IN,Haryana
0999-QXNSA,Sonipat,28.994778,77.019375,India,IN,Haryana
5451-MHQOF,Srinagar,34.085652,74.805553,India,IN,Jammu and Kashmir
4836-WNFNO,Surat,21.195944,72.830232,India,IN,Gujarat
9225-BZLNZ,Tezpur,26.633333,92.8,India,IN,Assam
0354-VXMJC,Thanjavur,10.785233,79.139093,India,IN,Tamil Nadu
4422-QVIJA,Tharati Etawah,26.758236,79.014875,India,IN,Uttar Pradesh
9365-SRSZE,Thiruvananthapuram,8.485498,76.949238,India,IN,Kerala
6839-ITVZJ,Tiruchchirappalli,10.815499,78.696513,India,IN,Tamil Nadu
8332-OSJDW,Tirunelveli,8.725181,77.684519,India,IN,Tamil Nadu
4735-BJKOU,Tirupati,13.635505,79.419888,India,IN,Andhra Pradesh
0274-JKUJR,Tiruvannamalai,12.230204,79.072954,India,IN,Tamil Nadu
5740-YHGTW,Tonk,26.168672,75.786111,India,IN,Rajasthan
8917-SZTTJ,Tuticorin,8.805038,78.151884,India,IN,Tamil Nadu
1696-MZVAU,Udaipur,24.57951,73.690508,India,IN,Rajasthan
7359-WWYJV,Ujjain,23.182387,75.776433,India,IN,Madhya Pradesh
0375-HVGXO,Vadodara,22.299405,73.208119,India,IN,Gujarat
4906-ZHGPK,Valparai,10.325163,76.955299,India,IN,Tamil Nadu
8593-WHYHV,Varanasi,25.31774,83.005811,India,IN,Uttar Pradesh
3795-GWTRD,Vellore,12.905769,79.137104,India,IN,Tamil Nadu
1298-PHBTI,Vishakhapatnam,17.704052,83.297663,India,IN,Andhra Pradesh
6223-DHJGV,Vizianagaram,18.11329,83.397743,India,IN,Andhra Pradesh
6961-MJKBO,Warangal,17.978423,79.600209,India,IN,Telangana
6097-EQISJ,Jorapokhar,23.7,86.41267,India,IN,Jharkhand
4423-YLHDV,Brajrajnagar,21.82,83.92,India,IN,Odisha
8158-WPEZG,Talcher,20.95,85.23,India,IN,Odisha
0107-YHINA,Abohar,30.144533,74.19552,India,IN,Punjab
4918-FYJNT,Adilabad,19.4,78.31,India,IN,Telangana
0727-BNRLG,Agartala,23.836049,91.279386,India,IN,Tripura
4854-CIDCF,Agra,27.187935,78.003944,India,IN,Uttar Pradesh
8640-SDGKB,Ahmadnagar,19.094571,74.738432,India,IN,Maharashtra
3280-MRDOF,Ahmedabad,23.025793,72.587265,India,IN,Gujarat
6435-SRWBJ,Aizawl,23.736701,92.714596,India,IN,Mizoram
9964-WBQDJ,Ajmer,26.452103,74.638667,India,IN,Rajasthan
6303-KFWSL,Akola,20.709569,76.998103,India,IN,Maharashtra
1702-CCFNJ,Alappuzha,9.494647,76.331108,India,IN,Kerala
8932-CZHRQ,Aligarh,27.881453,78.07464,India,IN,Uttar Pradesh
0386-CWRGM,Alipurduar,26.4835,89.522855,India,IN,West Bengal
5515-RUGKN,Allahabad,25.44478,81.843217,India,IN,Uttar Pradesh
0404-AHASP,Alwar,27.566291,76.610202,India,IN,Rajasthan
7279-NMVJC,Ambala,30.360993,76.797819,India,IN,Haryana
2081-VEYEH,Amaravati,20.933272,77.75152,India,IN,Maharashtra
6407-UTSLV,Amritsar,31.622337,74.875335,India,IN,Punjab
4116-TZAQJ,Asansol,23.683333,86.983333,India,IN,West Bengal
9060-HJJRW,Aurangabad,19.880943,75.346739,India,IN,Maharashtra
2587-YNLES,Aurangabad,24.752037,84.374202,India,IN,Bihar
7398-SKNQZ,Bakshpur,25.894283,80.792104,India,IN,Uttar Pradesh
5935-FCCNB,Bamanpuri,28.804495,79.040305,India,IN,Uttar Pradesh
1958-RNRKS,Baramula,34.209004,74.342853,India,IN,Jammu and Kashmir
5136-RGMZO,Barddhaman,23.255716,87.856906,India,IN,West Bengal
8345-MVDYC,Bareilly,28.347023,79.421934,India,IN,Uttar Pradesh
8226-BXGES,Belgaum,15.862643,74.508534,India,IN,Karnataka
3877-JRJIP,Bellary,15.142049,76.92398,India,IN,Karnataka
8375-DKEBR,Bengaluru,12.977063,77.587106,India,IN,Karnataka
9705-IOVQQ,Bhagalpur,25.244462,86.971832,India,IN,Bihar
1015-OWJKI,Bharatpur,27.215251,77.492786,India,IN,Rajasthan
7511-YMXVQ,Bharauri,27.598203,81.694709,India,IN,Uttar Pradesh
2040-XBAVJ,Bhatpara,22.866431,88.401129,India,IN,West Bengal
7551-JOHTI,Bhavnagar,21.774455,72.152496,India,IN,Gujarat
8887-IPQNC,Bhilai,21.209188,81.428497,India,IN,Chhattisgarh
8646-JCOMS,Bhilwara,25.347071,74.640812,India,IN,Rajasthan
9804-ICWBG,Bhiwandi,19.300229,73.058813,India,IN,Maharashtra
1222-KJNZD,Bhiwani,28.793044,76.13968,India,IN,Haryana
0106-GHRQR,Bhopal,23.254688,77.402892,India,IN,Madhya Pradesh
5318-IXUZF,Bhubaneshwar,20.272411,85.833853,India,IN,Odisha
3768-VHXQO,Bhuj,23.253972,69.669281,India,IN,Gujarat
8952-WCVCD,Bhusaval,21.043649,75.785058,India,IN,Maharashtra
2418-TPEUN,Bidar,17.913309,77.530105,India,IN,Karnataka
3963-RYFNS,Bijapur,16.827715,75.718988,India,IN,Karnataka
3198-VELRD,Bikaner,28.017623,73.314955,India,IN,Rajasthan
8540-ZQGEA,Bilaspur,22.080046,82.155431,India,IN,Chhattisgarh
1320-REHCS,Brahmapur,19.311514,84.792903,India,IN,Odisha
4137-JOPHL,Budaun,28.038114,79.126677,India,IN,Uttar Pradesh
9436-ZBZCT,Bulandshahr,28.403922,77.857731,India,IN,Uttar Pradesh
7801-CEDNV,Calicut,11.248016,75.780402,India,IN,Kerala
2057-BOYKM,Chanda,19.950758,79.295229,India,IN,Maharashtra
3658-QQJYD,Chandigarh,30.736292,76.788398,India,IN,Chandigarh
1803-BGNBD,Chennai,13.084622,80.248357,India,IN,Tamil Nadu
0134-XWXCE,Chikka Mandya,12.545602,76.895078,India,IN,Karnataka
6950-TWMYB,Chirala,15.823849,80.352187,India,IN,Andhra Pradesh
5848-FHRFC,Coimbatore,11.005547,76.966122,India,IN,Tamil Nadu
2243-FNMMI,Cuddalore,11.746289,79.764362,India,IN,Tamil Nadu
2511-MORQY,Cuttack,20.522922,85.78813,India,IN,Odisha
5356-KZCKT,Daman,20.414315,72.83236,India,IN,Daman and Diu
9470-XCCEM,Davangere,14.469237,75.92375,India,IN,Karnataka
6519-CFDBX,DehraDun,30.324427,78.033922,India,IN,Uttarakhand
3902-MIVLE,Delhi,28.651952,77.231495,India,IN,Delhi
0409-WTMPL,Dhanbad,23.801988,86.443244,India,IN,Jharkhand
8763-KIAFH,Dibrugarh,27.479888,94.90837,India,IN,Assam
3669-WHAFY,Dindigul,10.362853,77.975827,India,IN,Tamil Nadu
3055-VTCGS,Dispur,26.135638,91.800688,India,IN,Assam
3144-KMTWZ,Diu,20.715115,70.987952,India,IN,Daman and Diu
7279-BUYWN,Faridabad,28.411236,77.313162,India,IN,Haryana
7156-MHUGY,Firozabad,27.150917,78.397808,India,IN,Uttar Pradesh
7198-GLXTC,Fyzabad,26.775486,82.150182,India,IN,Uttar Pradesh
2007-QVGAW,Gangtok,27.325739,88.612155,India,IN,Sikkim
5207-PLSTK,Gaya,24.796858,85.003852,India,IN,Bihar
2307-FYNNL,Ghandinagar,23.216667,72.683333,India,IN,Gujarat
5605-XNWEN,Ghaziabad,28.665353,77.439148,India,IN,Uttar Pradesh
2155-AMQRX,Gopalpur,26.735389,83.38064,India,IN,Uttar Pradesh
6181-AXXYF,Gulbarga,17.335827,76.83757,India,IN,Karnataka
5091-HFAZW,Guntur,16.299737,80.457293,India,IN,Andhra Pradesh
0516-VRYBW,Gurugram,28.460105,77.026352,India,IN,Haryana
2519-LBNQL,Guwahati,26.176076,91.762932,India,IN,Assam
8623-ULFNQ,Gwalior,26.229825,78.173369,India,IN,Madhya Pradesh
8380-PEFPE,Haldia,22.025278,88.058333,India,IN,West Bengal
5687-DKDTV,Haora,22.576882,88.318566,India,IN,West Bengal
1568-LJSZU,Hapur,28.729845,77.780681,India,IN,Uttar Pradesh
7530-HDYDS,Haripur,31.463218,75.986418,India,IN,Punjab
7789-HKSBS,Hata,27.592698,78.013843,India,IN,Uttar Pradesh
7416-CKTEP,Hindupur,13.828065,77.491425,India,IN,Andhra Pradesh
2586-CWXVV,Hisar,29.153938,75.722944,India,IN,Haryana
3096-IZETN,Hospet,15.269537,76.387103,India,IN,Karnataka
2348-KCJLT,Hubli,15.349955,75.138619,India,IN,Karnataka
8401-EMUWF,Hyderabad,17.384052,78.456355,India,IN,Telangana
4193-IBKSW,Imphal,24.808053,93.944203,India,IN,Manipur
5377-NDTOU,Indore,22.717736,75.85859,India,IN,Madhya Pradesh
5922-ABDVO,Itanagar,27.102349,93.692047,India,IN,Arunachal Pradesh
2474-LCNUE,Jabalpur,23.174495,79.935903,India,IN,Madhya Pradesh
0839-QNXME,Jaipur,26.913312,75.787872,India,IN,Rajasthan
3506-OVLKD,Jammu,32.735686,74.869112,India,IN,Jammu and Kashmir
9172-ANCRX,Jamshedpur,22.802776,86.185448,India,IN,Jharkhand
6650-VJONK,Jhansi,25.458872,78.579943,India,IN,Uttar Pradesh
2178-PMGCJ,Jodhpur,26.26841,73.005943,India,IN,Rajasthan
7492-TAFJD,Jorhat,26.757509,94.203055,India,IN,Assam
2773-MADBQ,Kagaznagar,19.331589,79.466051,India,IN,Andhra Pradesh
6016-LVTJQ,Kakinada,16.960361,82.238086,India,IN,Andhra Pradesh
7860-KSUGX,Kalyan,19.243703,73.135537,India,IN,Maharashtra
8966-KZXXA,Karimnagar,18.436738,79.13222,India,IN,Telangana
6910-HADCM,Karnal,29.691971,76.984483,India,IN,Haryana
4816-LXZYW,Karur,10.960277,78.076753,India,IN,Tamil Nadu
9606-PBKBQ,Kavaratti,10.566667,72.616667,India,IN,Lakshadweep
5149-QYTTU,Khammam,17.247672,80.143682,India,IN,Telangana
2070-XYMFH,Khanapur,21.273716,76.117376,India,IN,Maharashtra
2085-BOJKI,Kochi,9.947743,76.253802,India,IN,Kerala
0817-HSUSE,Kohima,25.674673,94.110988,India,IN,Nagaland
5442-PPTJY,Kolar,13.137679,78.129989,India,IN,Karnataka
1927-QEWMY,Kolhapur,16.695633,74.231669,India,IN,Maharashtra
1663-MHLHE,Kolkata,22.562627,88.363044,India,IN,West Bengal
5663-QBGIS,Kollam,8.881131,76.584694,India,IN,Kerala
4450-MDZFX,Kota,25.182544,75.839065,India,IN,Rajasthan
6701-DHKWQ,Krishnanagar,23.405761,88.490733,India,IN,West Bengal
7554-AKDQF,Krishnapuram,12.869617,79.719469,India,IN,Tamil Nadu
3536-IQCTX,Kumbakonam,10.959789,79.377472,India,IN,Tamil Nadu
4911-BANWH,Kurnool,15.828865,78.036021,India,IN,Andhra Pradesh
8496-EJAUI,Latur,18.399487,76.584252,India,IN,Maharashtra
0794-YVSGE,Lucknow,26.839281,80.923133,India,IN,Uttar Pradesh
5423-BHIXO,Ludhiana,30.912042,75.853789,India,IN,Punjab
6908-VVYHM,Machilipatnam,16.187466,81.13888,India,IN,Andhra Pradesh
2959-EEXWB,Madurai,9.917347,78.119622,India,IN,Tamil Nadu
1839-UMACK,Mahabubnagar,16.75,78,India,IN,Telangana
3030-YDNRM,Malegaon Camp,20.569974,74.515415,India,IN,Maharashtra
7321-KKSDU,Mangalore,12.865371,74.842432,India,IN,Karnataka
3402-XRIUO,Mathura,27.503501,77.672145,India,IN,Uttar Pradesh
3132-TVFDZ,Meerut,28.980018,77.706356,India,IN,Uttar Pradesh
8286-AFUYI,Mirzapur,25.144902,82.565335,India,IN,Uttar Pradesh
8080-DDEMJ,Moradabad,28.838931,78.776838,India,IN,Uttar Pradesh
8356-WUAOJ,Mumbai,18.987807,72.836447,India,IN,Maharashtra
6365-MTGZX,Muzaffarnagar,29.470914,77.703324,India,IN,Uttar Pradesh
1349-WXNGG,Muzaffarpur,26.122593,85.390553,India,IN,Bihar
8058-DMYRU,Mysore,12.292664,76.638543,India,IN,Karnataka
9350-ZXYJC,Nagercoil,8.177313,77.43437,India,IN,Tamil Nadu
6990-YNRIO,Nalgonda,17.05,79.27,India,IN,Telangana
8958-JPTRR,Nanded,19.160227,77.314971,India,IN,Maharashtra
6959-GQEGV,Nandyal,15.477994,78.483605,India,IN,Andhra Pradesh
3173-WSSUE,Nasik,19.999963,73.776887,India,IN,Maharashtra
1265-HVPZB,Navsari,20.85,72.916667,India,IN,Gujarat
4115-UMJFQ,Nellore,14.449918,79.986967,India,IN,Andhra Pradesh
7369-TRPFD,New Delhi,28.6,77.2,India,IN,Delhi
1098-KFQEC,Nizamabad,18.673151,78.10008,India,IN,Telangana
7190-XHTWJ,Ongole,15.503565,80.044541,India,IN,Andhra Pradesh
0621-TWIEM,Pali,25.775125,73.320611,India,IN,Rajasthan
3537-RYBHH,Panaji,15.498289,73.824541,India,IN,Goa
2485-ITVKB,Panchkula,30.691512,76.853736,India,IN,Haryana
3669-OYSJI,Panipat,29.387471,76.968246,India,IN,Haryana
1612-EOHDH,Parbhani,19.268553,76.770807,India,IN,Maharashtra
6702-OHFWR,Pathankot,32.274842,75.652865,India,IN,Punjab
5296-BFCYD,Patiala,30.336245,76.392199,India,IN,Punjab
4510-PYUSH,Patna,25.615379,85.101027,India,IN,Bihar
9359-JANWS,Pilibhit,28.631245,79.804362,India,IN,Uttar Pradesh
7517-SAWMO,Porbandar,21.641346,69.600868,India,IN,Gujarat
4143-HHPMK,Port Blair,11.666667,92.75,India,IN,Andaman and Nicobar Islands
3279-DYZQM,Proddatur,14.7502,78.548129,India,IN,Andhra Pradesh
7054-LGEQW,Puducherry,11.933812,79.829792,India,IN,Puducherry
0523-VNGTF,Pune,18.513271,73.849852,India,IN,Maharashtra
9575-IWCAZ,Puri,19.798254,85.824938,India,IN,Odisha
7105-MXJLL,Purnea,25.776703,87.473655,India,IN,Bihar
7064-FRRSW,Raichur,16.205459,77.35567,India,IN,Karnataka
7940-UQQUG,Raipur,21.233333,81.633333,India,IN,Chhattisgarh
0923-PNFUB,Rajahmundry,17.005171,81.777839,India,IN,Andhra Pradesh
3961-SXAXY,Rajapalaiyam,9.451111,77.556121,India,IN,Tamil Nadu
7010-BRBUU,Rajkot,22.291606,70.793217,India,IN,Gujarat
3566-HJGPK,Ramagundam,18.45,79.28,India,IN,Telangana
3062-ICYZQ,Rampura,26.884682,75.789336,India,IN,Rajasthan
9938-PRCVK,Ranchi,23.347768,85.338564,India,IN,Jharkhand
0973-KYVNF,Ratlam,23.330331,75.040315,India,IN,Madhya Pradesh
5129-HHMZC,Raurkela,22.224964,84.864143,India,IN,Odisha
9637-CDTKZ,Rohtak,28.894473,76.589166,India,IN,Haryana
3946-JEWRQ,Saharanpur,29.967896,77.545221,India,IN,Uttar Pradesh
7873-CVMAW,Saidapur,27.598784,80.75089,India,IN,Uttar Pradesh
0463-WZZKO,Saidpur,34.318174,74.457093,India,IN,Jammu and Kashmir
3494-JCHRQ,Salem,11.651165,78.158672,India,IN,Tamil Nadu
6474-FVJLC,Samlaipadar,21.478072,83.990505,India,IN,Odisha
4524-QCSSM,Sangli,16.856777,74.569196,India,IN,Maharashtra
5832-EXGTT,Saugor,23.838766,78.738738,India,IN,Madhya Pradesh
8840-DQLGN,Shahbazpur,27.874116,79.879327,India,IN,Uttar Pradesh
2039-JONDJ,Shiliguri,26.710035,88.428512,India,IN,West Bengal
7217-JYHOQ,Shillong,25.573987,91.896807,India,IN,Meghalaya
6695-FRVEC,Shimla,31.104423,77.166623,India,IN,Himachal Pradesh
4547-LYTDD,Shimoga,13.932424,75.572555,India,IN,Karnataka
9894-QMIMJ,Sikar,27.614778,75.138671,India,IN,Rajasthan
8069-YQQAJ,Silchar,24.827327,92.797868,India,IN,Assam
6770-XUAGN,Silvassa,20.273855,72.996728,India,IN,Dadra and Nagar Haveli
4193-ORFCL,Sirsa,29.534893,75.028981,India,IN,Haryana
1636-NTNCO,Sonipat,28.994778,77.019375,India,IN,Haryana
3466-WAESX,Srinagar,34.085652,74.805553,India,IN,Jammu and Kashmir
9281-PKKZE,Surat,21.195944,72.830232,India,IN,Gujarat
3638-VBZTA,Tezpur,26.633333,92.8,India,IN,Assam
7459-IMVYU,Thanjavur,10.785233,79.139093,India,IN,Tamil Nadu
7776-QWNFX,Tharati Etawah,26.758236,79.014875,India,IN,Uttar Pradesh
6689-TCZHQ,Thiruvananthapuram,8.485498,76.949238,India,IN,Kerala
8563-OYMQY,Tiruchchirappalli,10.815499,78.696513,India,IN,Tamil Nadu
0754-EEBDC,Tirunelveli,8.725181,77.684519,India,IN,Tamil Nadu
5777-ZPQNC,Tirupati,13.635505,79.419888,India,IN,Andhra Pradesh
1951-IEYXM,Tiruvannamalai,12.230204,79.072954,India,IN,Tamil Nadu
3318-NMQXL,Tonk,26.168672,75.786111,India,IN,Rajasthan
3143-ILDAL,Tuticorin,8.805038,78.151884,India,IN,Tamil Nadu
1022-RKXDR,Udaipur,24.57951,73.690508,India,IN,Rajasthan
2361-FJWNO,Ujjain,23.182387,75.776433,India,IN,Madhya Pradesh
2272-UOINI,Vadodara,22.299405,73.208119,India,IN,Gujarat
8232-UTFOZ,Valparai,10.325163,76.955299,India,IN,Tamil Nadu
3750-YHRYO,Varanasi,25.31774,83.005811,India,IN,Uttar Pradesh
6637-KYRCV,Vellore,12.905769,79.137104,India,IN,Tamil Nadu
5668-MEISB,Vishakhapatnam,17.704052,83.297663,India,IN,Andhra Pradesh
0129-QMPDR,Vizianagaram,18.11329,83.397743,India,IN,Andhra Pradesh
7188-CBBBA,Warangal,17.978423,79.600209,India,IN,Telangana
5356-CSVSQ,Jorapokhar,23.7,86.41267,India,IN,Jharkhand
3221-CJMSG,Brajrajnagar,21.82,83.92,India,IN,Odisha
4720-VSTSI,Talcher,20.95,85.23,India,IN,Odisha
3219-JQRSL,Abohar,30.144533,74.19552,India,IN,Punjab
2801-NISEI,Adilabad,19.4,78.31,India,IN,Telangana
3946-MHCZW,Agartala,23.836049,91.279386,India,IN,Tripura
4623-ZKHLY,Agra,27.187935,78.003944,India,IN,Uttar Pradesh
6732-VAILE,Ahmadnagar,19.094571,74.738432,India,IN,Maharashtra
8201-AAXCB,Ahmedabad,23.025793,72.587265,India,IN,Gujarat
7696-CFTAT,Aizawl,23.736701,92.714596,India,IN,Mizoram
1845-CSBRZ,Ajmer,26.452103,74.638667,India,IN,Rajasthan
2123-VSCOT,Akola,20.709569,76.998103,India,IN,Maharashtra
6651-AZVTJ,Alappuzha,9.494647,76.331108,India,IN,Kerala
4566-GOLUK,Aligarh,27.881453,78.07464,India,IN,Uttar Pradesh
2484-DGXPZ,Alipurduar,26.4835,89.522855,India,IN,West Bengal
2018-QKYGT,Allahabad,25.44478,81.843217,India,IN,Uttar Pradesh
2792-VPPET,Alwar,27.566291,76.610202,India,IN,Rajasthan
7409-JURKQ,Ambala,30.360993,76.797819,India,IN,Haryana
3247-MHJKM,Amaravati,20.933272,77.75152,India,IN,Maharashtra
1964-SVLEA,Amritsar,31.622337,74.875335,India,IN,Punjab
4587-NUKOX,Asansol,23.683333,86.983333,India,IN,West Bengal
7297-DVYGA,Aurangabad,19.880943,75.346739,India,IN,Maharashtra
2239-CGBUZ,Aurangabad,24.752037,84.374202,India,IN,Bihar
0854-UYHZD,Bakshpur,25.894283,80.792104,India,IN,Uttar Pradesh
7243-LCGGZ,Bamanpuri,28.804495,79.040305,India,IN,Uttar Pradesh
8267-KFGYD,Baramula,34.209004,74.342853,India,IN,Jammu and Kashmir
4890-VMUAV,Barddhaman,23.255716,87.856906,India,IN,West Bengal
9261-WDCAF,Bareilly,28.347023,79.421934,India,IN,Uttar Pradesh
3764-MNMOI,Belgaum,15.862643,74.508534,India,IN,Karnataka
7442-YGZFK,Bellary,15.142049,76.92398,India,IN,Karnataka
0420-BWTPW,Bengaluru,12.977063,77.587106,India,IN,Karnataka
8229-BUJHX,Bhagalpur,25.244462,86.971832,India,IN,Bihar
7449-HVPIV,Bharatpur,27.215251,77.492786,India,IN,Rajasthan
5504-WSIUR,Bharauri,27.598203,81.694709,India,IN,Uttar Pradesh
8183-ONMXC,Bhatpara,22.866431,88.401129,India,IN,West Bengal
8466-PZBLH,Bhavnagar,21.774455,72.152496,India,IN,Gujarat
9614-RMGHA,Bhilai,21.209188,81.428497,India,IN,Chhattisgarh
